id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8387,15592773.0,Smith,712.0,France,Male,31.0,8.0,0.0,2.0,1.0,1.0,27308.58,0.0
8388,15766417.0,Trevisani,607.0,France,Female,36.0,3.0,119499.42,1.0,1.0,1.0,70529.0,0.0
8389,15567328.0,Maclean,638.0,France,Male,38.0,2.0,0.0,1.0,0.0,0.0,167032.99,1.0
8390,15671934.0,Chiang,749.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,86099.23,0.0
8391,15761733.0,Okwudiliolisa,543.0,Germany,Female,48.0,3.0,113899.92,1.0,1.0,0.0,157587.21,1.0
8392,15782758.0,Nwankwo,669.0,France,Male,31.0,6.0,0.0,2.0,0.0,0.0,171463.83,0.0
8393,15773098.0,Chikwendu,785.0,France,Male,36.0,4.0,0.0,2.0,1.0,0.0,136520.96,0.0
8394,15771668.0,Ch'in,648.0,France,Female,42.0,3.0,0.0,2.0,1.0,1.0,175070.94,0.0
8395,15782454.0,Chidubem,653.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,94820.85,0.0
8396,15747174.0,Macleod,681.0,France,Female,60.0,4.0,0.0,2.0,0.0,1.0,166472.81,0.0
8397,15703068.0,Tsao,687.0,France,Male,35.0,0.0,112373.49,1.0,0.0,1.0,121229.19,0.0
8398,15580146.0,Hsieh,667.0,Germany,Female,41.0,4.0,104552.72,2.0,1.0,1.0,136521.82,0.0
8399,15793042.0,Onyekachukwu,699.0,France,Male,38.0,8.0,0.0,1.0,0.0,0.0,64907.48,1.0
8400,15716078.0,Hsueh,608.0,Germany,Male,42.0,9.0,152614.51,1.0,1.0,1.0,96792.15,1.0
8401,15654700.0,Onyekachukwu,621.0,Germany,Male,64.0,1.0,130142.79,2.0,1.0,1.0,136858.31,0.0
8402,15704854.0,Milne,757.0,France,Female,45.0,2.0,0.0,2.0,1.0,0.0,175894.24,1.0
8403,15668057.0,Zikoranachidimma,572.0,Spain,Female,47.0,3.0,0.0,2.0,1.0,1.0,157097.09,0.0
8404,15623649.0,Yobanna,702.0,France,Female,43.0,6.0,0.0,1.0,0.0,1.0,173837.54,1.0
8405,15719579.0,Hsu,611.0,France,Female,44.0,8.0,0.0,2.0,1.0,0.0,141796.84,0.0
8406,15662494.0,Hs?,516.0,France,Female,38.0,8.0,79962.92,1.0,0.0,0.0,88842.8,0.0
8407,15807523.0,Ubanwa,691.0,France,Male,44.0,4.0,0.0,1.0,1.0,1.0,47729.33,0.0
8408,15788151.0,Cribb,521.0,France,Male,29.0,9.0,0.0,2.0,0.0,1.0,105760.01,0.0
8409,15591257.0,Okagbue,605.0,Spain,Male,30.0,0.0,133871.05,1.0,1.0,0.0,119370.37,1.0
8410,15777901.0,McIntyre,709.0,Germany,Female,52.0,5.0,113034.22,3.0,1.0,0.0,78854.58,1.0
8411,15639946.0,Uspensky,469.0,France,Male,27.0,7.0,0.0,2.0,1.0,1.0,75927.35,0.0
8412,15693347.0,Pisano,726.0,Germany,Female,47.0,2.0,95984.69,1.0,1.0,0.0,184954.11,1.0
8413,15794323.0,Onyinyechukwuka,539.0,France,Female,38.0,9.0,0.0,2.0,0.0,1.0,169137.24,0.0
8414,15584320.0,Uspenskaya,605.0,Germany,Male,35.0,3.0,93578.68,1.0,1.0,0.0,60972.84,1.0
8415,15627298.0,Chia,733.0,France,Male,27.0,1.0,0.0,2.0,1.0,0.0,77519.62,0.0
8416,15597915.0,Chiang,593.0,Germany,Male,32.0,9.0,111577.01,1.0,1.0,1.0,178045.97,0.0
8417,15658768.0,Hsieh,648.0,France,Male,40.0,9.0,123785.23,1.0,1.0,1.0,185210.63,0.0
8418,15585388.0,Johnstone,579.0,France,Female,52.0,2.0,0.0,1.0,1.0,1.0,128881.87,1.0
8419,15605968.0,Onyeorulu,547.0,Germany,Female,42.0,8.0,116967.68,1.0,1.0,1.0,140941.47,0.0
8420,15622370.0,Clements,806.0,Spain,Male,28.0,9.0,87814.89,1.0,1.0,0.0,131835.45,0.0
8421,15581229.0,Chukwueloka,718.0,France,Male,49.0,9.0,131083.07,1.0,0.0,1.0,27758.36,0.0
8422,15716134.0,H?,632.0,Germany,Female,29.0,6.0,143964.36,2.0,1.0,0.0,171070.58,0.0
8423,15604544.0,Ku,624.0,France,Male,50.0,9.0,0.0,1.0,0.0,0.0,61811.1,1.0
8424,15660385.0,Tien,687.0,France,Male,33.0,6.0,0.0,2.0,1.0,0.0,142680.64,0.0
8425,15742632.0,Fink,526.0,France,Female,32.0,4.0,0.0,1.0,0.0,1.0,163746.09,1.0
8426,15665590.0,Ogochukwu,537.0,France,Female,43.0,2.0,142724.48,2.0,1.0,1.0,108008.65,0.0
8427,15594039.0,Fennell,641.0,France,Male,35.0,4.0,0.0,2.0,0.0,0.0,138842.96,0.0
8428,15686463.0,Chiekwugo,561.0,France,Female,44.0,6.0,0.0,2.0,0.0,0.0,163589.38,0.0
8429,15718673.0,Nnaife,683.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,124592.84,0.0
8430,15677020.0,Chijindum,792.0,Germany,Female,33.0,7.0,136855.24,1.0,1.0,0.0,82290.81,0.0
8431,15789924.0,Ugochukwutubelum,717.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,157097.09,0.0
8432,15678725.0,Tung,634.0,France,Female,34.0,1.0,0.0,2.0,1.0,0.0,186490.37,0.0
8433,15602282.0,Trevisani,790.0,France,Female,48.0,3.0,141786.78,2.0,0.0,1.0,142331.55,0.0
8434,15797081.0,Ives,572.0,France,Male,31.0,1.0,0.0,2.0,0.0,0.0,70550.0,0.0
8435,15786078.0,Yermakov,530.0,Spain,Male,25.0,9.0,0.0,2.0,1.0,0.0,157871.55,0.0
8436,15689322.0,Lai,637.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,134441.6,0.0
8437,15576760.0,T'ien,549.0,Germany,Male,25.0,2.0,131023.76,1.0,1.0,0.0,115611.85,0.0
8438,15627377.0,Ts'ui,745.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,168683.57,0.0
8439,15763381.0,Folliero,613.0,France,Female,43.0,7.0,0.0,2.0,0.0,0.0,80425.65,0.0
8440,15648067.0,Chukwudi,607.0,France,Female,36.0,0.0,0.0,2.0,1.0,1.0,123613.81,0.0
8441,15578045.0,K'ung,806.0,Spain,Female,62.0,7.0,126550.8,1.0,0.0,0.0,133501.94,1.0
8442,15683053.0,Hs?eh,645.0,Spain,Male,37.0,1.0,0.0,1.0,1.0,1.0,59864.96,0.0
8443,15672374.0,De Salis,646.0,Spain,Female,41.0,4.0,0.0,2.0,1.0,1.0,161253.08,0.0
8444,15763665.0,Hs?,683.0,France,Male,32.0,6.0,0.0,1.0,0.0,1.0,548.52,0.0
8445,15607629.0,Chien,578.0,Spain,Female,47.0,3.0,0.0,1.0,1.0,1.0,93901.61,0.0
8446,15672087.0,Chien,570.0,Spain,Male,32.0,4.0,0.0,2.0,1.0,0.0,89566.64,0.0
8447,15780038.0,Hs?,704.0,Spain,Female,36.0,5.0,0.0,2.0,1.0,0.0,78854.57,0.0
8448,15644296.0,Cattaneo,586.0,France,Male,46.0,5.0,110153.27,1.0,1.0,1.0,82709.8,0.0
8449,15751131.0,Yefimova,753.0,Spain,Male,34.0,10.0,0.0,2.0,1.0,1.0,73881.68,0.0
8450,15723484.0,Pagnotto,763.0,France,Male,51.0,7.0,113599.74,1.0,1.0,1.0,116973.48,0.0
8451,15760456.0,Hs?,717.0,France,Male,32.0,2.0,0.0,2.0,0.0,1.0,118740.37,0.0
8452,15605872.0,Yefremova,766.0,France,Male,32.0,8.0,98792.4,1.0,1.0,1.0,149822.04,0.0
8453,15665826.0,Onyemauchechukwu,774.0,France,Female,35.0,3.0,0.0,1.0,1.0,1.0,83681.97,0.0
8454,15623471.0,Macleod,816.0,France,Male,26.0,6.0,0.0,2.0,1.0,0.0,61538.43,0.0
8455,15657540.0,Chukwualuka,718.0,Germany,Male,28.0,8.0,154575.76,1.0,1.0,0.0,74835.65,0.0
8456,15625141.0,Narelle,662.0,France,Female,30.0,8.0,0.0,2.0,1.0,1.0,1187.88,0.0
8457,15780124.0,Ulyanov,642.0,France,Male,38.0,7.0,0.0,2.0,1.0,0.0,40261.49,0.0
8458,15616676.0,Smith,726.0,Spain,Female,35.0,1.0,80542.81,1.0,0.0,1.0,49089.36,1.0
8459,15798964.0,Ch'ien,850.0,France,Male,29.0,7.0,0.0,1.0,1.0,0.0,40318.33,0.0
8460,15776939.0,K?,567.0,Spain,Male,22.0,3.0,121231.39,1.0,1.0,0.0,71433.88,0.0
8461,15714689.0,White,622.0,France,Male,38.0,3.0,139541.58,1.0,0.0,0.0,97628.08,0.0
8462,15718779.0,Gant,707.0,France,Female,49.0,2.0,0.0,2.0,0.0,0.0,45611.51,1.0
8463,15696852.0,Estrada,634.0,France,Male,31.0,3.0,125845.66,1.0,1.0,1.0,67364.35,0.0
8464,15799653.0,Chien,641.0,Germany,Male,37.0,2.0,80728.15,2.0,0.0,1.0,177670.57,0.0
8465,15773520.0,Cremonesi,479.0,France,Female,55.0,2.0,95984.69,1.0,1.0,1.0,172096.08,0.0
8466,15579130.0,Tseng,559.0,France,Male,52.0,9.0,0.0,1.0,0.0,1.0,121551.93,1.0
8467,15723008.0,Chukwumaobim,561.0,France,Female,34.0,6.0,103607.24,1.0,1.0,1.0,98680.04,0.0
8468,15591724.0,Chiu,711.0,France,Male,35.0,2.0,0.0,2.0,0.0,0.0,106781.39,0.0
8469,15583049.0,Chiang,636.0,France,Male,35.0,9.0,129728.6,1.0,1.0,0.0,89048.46,0.0
8470,15727353.0,Trevisani,598.0,France,Male,27.0,5.0,91893.32,1.0,0.0,1.0,131043.2,0.0
8471,15686963.0,Smith,520.0,France,Female,43.0,2.0,0.0,2.0,0.0,1.0,140745.91,0.0
8472,15791851.0,Nwachinemelu,614.0,France,Female,39.0,1.0,0.0,2.0,0.0,1.0,166830.71,0.0
8473,15603554.0,Young,583.0,France,Male,27.0,9.0,0.0,2.0,0.0,0.0,119059.13,0.0
8474,15670889.0,Trevisani,673.0,France,Male,47.0,0.0,88815.56,1.0,0.0,0.0,162501.83,0.0
8475,15592979.0,Hs?,576.0,France,Male,33.0,6.0,0.0,2.0,0.0,0.0,173870.54,0.0
8476,15778975.0,Uvarova,611.0,Spain,Male,59.0,3.0,0.0,2.0,1.0,1.0,102547.72,0.0
8477,15601550.0,Chigolum,663.0,France,Male,35.0,2.0,157780.93,2.0,1.0,1.0,152417.79,0.0
8478,15591047.0,Cattaneo,732.0,France,Female,51.0,4.0,0.0,1.0,1.0,0.0,134526.87,1.0
8479,15603436.0,Hsieh,790.0,France,Female,30.0,5.0,161378.02,2.0,0.0,0.0,163477.22,0.0
8480,15622578.0,Hsia,545.0,France,Female,52.0,2.0,0.0,1.0,1.0,0.0,706.5,1.0
8481,15566594.0,Tien,652.0,France,Female,33.0,2.0,102800.65,1.0,1.0,1.0,132468.76,0.0
8482,15806360.0,Chukwueloka,620.0,France,Male,35.0,4.0,0.0,2.0,1.0,0.0,187597.98,0.0
8483,15623277.0,Omeokachie,663.0,Spain,Male,24.0,4.0,0.0,1.0,1.0,1.0,88852.47,0.0
8484,15645103.0,White,735.0,Germany,Female,42.0,10.0,113781.5,2.0,1.0,1.0,55775.84,0.0
8485,15752622.0,Toscani,656.0,France,Female,39.0,5.0,0.0,3.0,1.0,1.0,74850.84,0.0
8486,15615245.0,Shao,687.0,France,Female,46.0,8.0,0.0,1.0,0.0,0.0,66463.62,1.0
8487,15773732.0,Olszewski,687.0,France,Female,56.0,5.0,0.0,1.0,1.0,0.0,136491.72,1.0
8488,15616666.0,Ndubueze,561.0,France,Male,42.0,4.0,0.0,2.0,1.0,1.0,66561.6,0.0
8489,15731478.0,Pisano,568.0,France,Female,47.0,9.0,0.0,2.0,0.0,1.0,93336.3,0.0
8490,15783589.0,Chukwuemeka,619.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,57589.29,0.0
8491,15760849.0,Calabrese,597.0,France,Male,39.0,10.0,145512.84,1.0,1.0,1.0,120106.83,0.0
8492,15627850.0,Ch'ien,551.0,France,Male,37.0,10.0,0.0,2.0,1.0,1.0,74564.41,0.0
8493,15594878.0,Chiu,642.0,Spain,Male,27.0,7.0,0.0,2.0,0.0,0.0,121846.81,0.0
8494,15592751.0,Pirozzi,677.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,25017.28,0.0
8495,15657342.0,Onyekaozulu,641.0,France,Female,46.0,2.0,0.0,1.0,1.0,0.0,158736.07,1.0
8496,15631912.0,Ebelechukwu,815.0,France,Female,44.0,7.0,0.0,2.0,1.0,0.0,148814.54,0.0
8497,15736327.0,Fomin,750.0,Spain,Female,33.0,1.0,0.0,2.0,1.0,1.0,85421.48,0.0
8498,15802758.0,Folliero,685.0,Germany,Male,28.0,5.0,103515.13,1.0,1.0,1.0,111421.77,0.0
8499,15738884.0,Chibugo,736.0,Spain,Male,28.0,7.0,0.0,2.0,1.0,0.0,60920.03,0.0
8500,15781678.0,Onwubiko,813.0,France,Female,28.0,2.0,107712.57,1.0,1.0,0.0,71433.88,0.0
8501,15774931.0,K?,731.0,Spain,Male,42.0,8.0,0.0,1.0,1.0,0.0,133871.83,0.0
8502,15694450.0,Palermo,527.0,France,Male,40.0,3.0,0.0,2.0,1.0,1.0,127095.14,0.0
8503,15773868.0,Ugochukwu,762.0,France,Male,39.0,7.0,0.0,2.0,0.0,1.0,141400.51,0.0
8504,15697597.0,McClinton,651.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,138051.19,0.0
8505,15678058.0,Shao,850.0,Germany,Male,40.0,5.0,98014.74,2.0,1.0,1.0,175071.29,0.0
8506,15637366.0,Chukwufumnanya,574.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,94949.84,0.0
8507,15645059.0,Chukwufumnanya,671.0,Spain,Female,28.0,6.0,111257.59,1.0,1.0,0.0,168460.12,0.0
8508,15683560.0,Chukwubuikem,762.0,Spain,Female,43.0,2.0,0.0,2.0,1.0,1.0,121537.42,0.0
8509,15694851.0,Cattaneo,584.0,France,Male,37.0,9.0,0.0,2.0,1.0,0.0,114775.53,1.0
8510,15609669.0,Ebelegbulam,592.0,Germany,Female,43.0,8.0,115315.03,1.0,1.0,1.0,180551.76,0.0
8511,15616280.0,Chukwueloka,656.0,Spain,Female,52.0,5.0,0.0,1.0,1.0,0.0,167889.1,1.0
8512,15571281.0,Uspenskaya,602.0,Spain,Male,26.0,7.0,0.0,2.0,1.0,1.0,147600.54,0.0
8513,15760774.0,Genovese,790.0,Germany,Male,47.0,4.0,122314.5,1.0,1.0,0.0,123969.64,1.0
8514,15695846.0,Genovesi,724.0,Spain,Female,34.0,2.0,0.0,1.0,0.0,0.0,141926.43,1.0
8515,15683977.0,Hsieh,757.0,Germany,Female,38.0,9.0,124577.33,2.0,1.0,0.0,155846.69,0.0
8516,15769974.0,Eluemuno,578.0,Spain,Male,20.0,2.0,0.0,2.0,1.0,1.0,148087.62,0.0
8517,15796071.0,O'Loghlin,669.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,18094.96,0.0
8518,15725068.0,Kuo,678.0,France,Female,37.0,9.0,0.0,1.0,1.0,0.0,137898.57,1.0
8519,15667871.0,Chiang,667.0,Germany,Female,38.0,1.0,94631.23,1.0,1.0,1.0,142935.83,0.0
8520,15693893.0,Trevisano,693.0,Germany,Female,45.0,6.0,127095.14,1.0,1.0,0.0,145937.99,0.0
8521,15595883.0,Tsao,751.0,France,Male,32.0,7.0,113657.41,2.0,1.0,0.0,96833.0,0.0
8522,15592707.0,Ngozichukwuka,650.0,Spain,Female,41.0,6.0,0.0,1.0,1.0,0.0,131778.58,0.0
8523,15702968.0,Dickson,579.0,France,Male,40.0,1.0,0.0,2.0,1.0,1.0,180622.02,0.0
8524,15768495.0,Chukwukere,591.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,0.0,129975.94,0.0
8525,15604891.0,Hsia,596.0,Spain,Female,40.0,8.0,0.0,2.0,1.0,1.0,92621.9,0.0
8526,15581229.0,Mazzi,695.0,France,Female,48.0,2.0,0.0,2.0,0.0,1.0,8991.17,0.0
8527,15776985.0,Lo,705.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,162697.93,0.0
8528,15771580.0,Rizzo,773.0,France,Male,40.0,7.0,0.0,2.0,0.0,1.0,102908.91,0.0
8529,15788683.0,Young,599.0,Spain,Male,36.0,2.0,0.0,1.0,0.0,1.0,119817.19,0.0
8530,15731669.0,Chia,637.0,Germany,Male,42.0,5.0,121235.05,2.0,1.0,1.0,69227.55,0.0
8531,15684955.0,Lucciano,539.0,Germany,Female,39.0,1.0,112708.2,1.0,1.0,0.0,132770.11,1.0
8532,15811032.0,Nwankwo,627.0,Spain,Male,29.0,5.0,0.0,2.0,1.0,1.0,51820.87,0.0
8533,15796910.0,Tseng,600.0,France,Male,27.0,8.0,0.0,2.0,0.0,1.0,62933.03,0.0
8534,15732832.0,Onyemachukwu,653.0,France,Female,31.0,5.0,98141.57,1.0,1.0,1.0,124496.63,0.0
8535,15696564.0,Chukwujamuike,725.0,France,Male,42.0,1.0,0.0,2.0,1.0,0.0,168412.07,0.0
8536,15757837.0,Tretiakova,521.0,France,Male,31.0,2.0,0.0,2.0,0.0,0.0,53445.17,0.0
8537,15679770.0,Chukwuemeka,582.0,Germany,Female,42.0,2.0,131908.35,2.0,1.0,1.0,174916.85,0.0
8538,15588854.0,Lo,848.0,Germany,Female,34.0,8.0,135984.15,1.0,1.0,0.0,111402.97,0.0
8539,15686963.0,Hsiung,675.0,Germany,Female,32.0,4.0,167026.61,1.0,1.0,1.0,180736.24,0.0
8540,15796834.0,Lu,656.0,Germany,Female,29.0,6.0,121458.65,1.0,1.0,0.0,126761.2,1.0
8541,15804064.0,Tretiakova,602.0,France,Female,39.0,3.0,0.0,2.0,1.0,0.0,16500.66,0.0
8542,15595937.0,O'Meara,718.0,France,Female,28.0,6.0,146466.46,1.0,1.0,1.0,52884.03,0.0
8543,15797733.0,Hs?,671.0,France,Male,37.0,0.0,72788.03,1.0,0.0,1.0,117946.3,0.0
8544,15692929.0,Ni,736.0,France,Female,44.0,4.0,0.0,1.0,1.0,0.0,103901.58,1.0
8545,15700946.0,Shaffer,627.0,Germany,Female,35.0,9.0,152880.97,2.0,1.0,1.0,49133.45,0.0
8546,15770091.0,Onwuamaeze,569.0,France,Male,38.0,7.0,0.0,2.0,1.0,1.0,178373.43,0.0
8547,15681115.0,Zikoranachidimma,850.0,France,Male,31.0,1.0,135071.12,1.0,0.0,0.0,70810.6,0.0
8548,15659710.0,Lucciano,581.0,France,Male,32.0,5.0,0.0,1.0,0.0,1.0,141756.32,0.0
8549,15791114.0,Y?an,656.0,Spain,Male,29.0,3.0,0.0,2.0,0.0,1.0,110440.5,0.0
8550,15672798.0,Manna,695.0,Germany,Male,46.0,9.0,92474.05,2.0,0.0,0.0,136879.19,1.0
8551,15712551.0,Hsiao,545.0,Germany,Female,49.0,8.0,107731.79,3.0,1.0,0.0,138340.24,1.0
8552,15776051.0,Okwudiliolisa,775.0,Germany,Male,52.0,9.0,138847.9,3.0,0.0,1.0,175843.68,1.0
8553,15690546.0,Nkemjika,571.0,France,Female,31.0,8.0,0.0,2.0,1.0,1.0,130132.57,0.0
8554,15642655.0,Teng,585.0,Germany,Female,40.0,5.0,115680.81,1.0,1.0,0.0,178418.35,0.0
8555,15781409.0,Smith,608.0,Spain,Male,41.0,0.0,0.0,1.0,1.0,0.0,157959.02,1.0
8556,15571756.0,Tsai,577.0,France,Male,33.0,2.0,0.0,2.0,0.0,1.0,69052.87,0.0
8557,15744105.0,Nwankwo,678.0,France,Male,38.0,7.0,0.0,1.0,1.0,1.0,134612.08,1.0
8558,15591386.0,Onyekachi,739.0,France,Female,30.0,2.0,0.0,2.0,1.0,1.0,51117.06,0.0
8559,15602034.0,Hsia,476.0,France,Female,46.0,5.0,0.0,2.0,1.0,0.0,127528.79,1.0
8560,15761047.0,Ch'ang,850.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,170829.87,0.0
8561,15780142.0,Kincaid,730.0,France,Male,45.0,3.0,0.0,2.0,1.0,1.0,25571.37,0.0
8562,15791323.0,Chin,488.0,Spain,Female,24.0,4.0,0.0,1.0,0.0,1.0,4491.77,0.0
8563,15632185.0,Chinedum,646.0,France,Female,35.0,9.0,0.0,2.0,1.0,1.0,104902.68,0.0
8564,15746704.0,Ch'in,739.0,France,Male,30.0,4.0,0.0,2.0,1.0,0.0,102763.69,0.0
8565,15605968.0,Shillito,725.0,France,Female,50.0,5.0,0.0,1.0,0.0,1.0,79005.95,1.0
8566,15612095.0,Ch'ang,651.0,France,Male,39.0,9.0,0.0,2.0,1.0,1.0,71159.84,0.0
8567,15601550.0,Yobanna,589.0,France,Male,37.0,7.0,0.0,2.0,0.0,1.0,113868.4,0.0
8568,15790744.0,Teng,627.0,France,Female,43.0,9.0,0.0,2.0,0.0,1.0,84908.2,0.0
8569,15743718.0,Chukwudi,545.0,Spain,Male,67.0,4.0,0.0,2.0,0.0,1.0,136902.01,0.0
8570,15775082.0,Chidubem,681.0,France,Female,30.0,7.0,0.0,1.0,1.0,0.0,63795.8,0.0
8571,15571529.0,McIntyre,682.0,France,Male,56.0,8.0,0.0,1.0,1.0,0.0,102925.76,1.0
8572,15661532.0,Chukwuyu,792.0,France,Female,39.0,9.0,0.0,1.0,1.0,1.0,125870.5,0.0
8573,15730447.0,Calabrese,773.0,Germany,Male,37.0,1.0,102975.14,1.0,1.0,0.0,173498.45,1.0
8574,15771535.0,Chikelu,749.0,France,Female,37.0,6.0,0.0,2.0,0.0,1.0,120893.07,0.0
8575,15732672.0,Lucchesi,651.0,France,Female,39.0,9.0,131569.73,1.0,1.0,0.0,129983.2,0.0
8576,15768887.0,Chukwukere,520.0,Spain,Female,52.0,7.0,0.0,4.0,1.0,0.0,155850.4,1.0
8577,15673820.0,Chukwuhaenye,545.0,France,Female,34.0,8.0,0.0,2.0,0.0,0.0,112554.68,0.0
8578,15578073.0,Chiu,717.0,Germany,Male,36.0,7.0,114543.27,1.0,0.0,0.0,101371.73,0.0
8579,15666096.0,Okagbue,558.0,France,Female,45.0,3.0,123311.39,2.0,1.0,1.0,174738.2,1.0
8580,15665629.0,Ukaegbunam,598.0,Germany,Female,58.0,6.0,115101.5,1.0,1.0,0.0,159638.55,1.0
8581,15795540.0,Chinedum,697.0,Spain,Female,21.0,8.0,0.0,2.0,1.0,1.0,172576.43,0.0
8582,15626385.0,Ts'ai,583.0,France,Male,34.0,1.0,0.0,2.0,1.0,0.0,147545.65,0.0
8583,15798975.0,Chu,696.0,France,Male,45.0,5.0,0.0,2.0,1.0,0.0,130789.6,0.0
8584,15744109.0,Ch'en,559.0,France,Male,24.0,8.0,0.0,2.0,0.0,1.0,68600.36,0.0
8585,15661249.0,Calabrese,658.0,Spain,Male,38.0,3.0,0.0,2.0,0.0,1.0,110510.28,0.0
8586,15571241.0,Mistry,528.0,France,Female,35.0,2.0,127868.28,3.0,1.0,0.0,164864.67,1.0
8587,15603481.0,Chidubem,745.0,France,Male,31.0,6.0,141749.74,1.0,1.0,1.0,180890.4,0.0
8588,15626012.0,Nwankwo,753.0,France,Male,26.0,5.0,0.0,2.0,1.0,0.0,158974.67,0.0
8589,15622370.0,T'ien,602.0,France,Male,33.0,7.0,0.0,2.0,1.0,1.0,140937.97,0.0
8590,15650026.0,Chidiebere,712.0,France,Male,29.0,3.0,0.0,2.0,1.0,1.0,180553.48,0.0
8591,15626806.0,Ts'ui,583.0,France,Male,39.0,6.0,110717.38,1.0,1.0,1.0,109257.59,0.0
8592,15622507.0,Ch'ien,826.0,France,Female,35.0,8.0,0.0,1.0,1.0,1.0,168816.03,0.0
8593,15581388.0,H?,543.0,France,Male,30.0,8.0,108421.27,1.0,1.0,0.0,62933.03,0.0
8594,15652789.0,Trevisano,695.0,Germany,Male,26.0,8.0,134593.48,2.0,0.0,1.0,125939.22,0.0
8595,15780961.0,Kenechukwu,652.0,Spain,Male,41.0,7.0,0.0,2.0,1.0,0.0,59650.42,0.0
8596,15811927.0,Shao,628.0,Spain,Male,34.0,9.0,0.0,1.0,0.0,0.0,162515.17,1.0
8597,15661275.0,Tuan,773.0,France,Male,31.0,2.0,0.0,2.0,0.0,1.0,160529.71,0.0
8598,15789865.0,Hsiung,640.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,147530.06,0.0
8599,15620758.0,Ibezimako,613.0,France,Male,45.0,6.0,0.0,1.0,1.0,0.0,96670.2,1.0
8600,15688963.0,Fomin,516.0,Germany,Male,35.0,2.0,141665.63,1.0,1.0,1.0,96518.0,0.0
8601,15579548.0,Zito,652.0,Germany,Female,36.0,9.0,142289.28,2.0,1.0,0.0,173783.38,1.0
8602,15656937.0,Brazenor,758.0,Spain,Male,33.0,5.0,122334.26,1.0,1.0,1.0,155711.64,0.0
8603,15592230.0,Nwachukwu,715.0,France,Female,29.0,9.0,0.0,1.0,1.0,0.0,1485.27,0.0
8604,15629133.0,Hsia,597.0,Spain,Female,30.0,0.0,0.0,1.0,1.0,0.0,145562.4,0.0
8605,15693381.0,Hsueh,663.0,Spain,Male,47.0,8.0,165438.26,1.0,1.0,0.0,167564.82,1.0
8606,15653773.0,Onyemaechi,718.0,France,Female,52.0,5.0,0.0,1.0,0.0,0.0,175877.5,1.0
8607,15731751.0,Nwankwo,694.0,France,Male,47.0,6.0,141356.47,1.0,1.0,1.0,51424.29,0.0
8608,15701765.0,Nebechi,628.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,38652.96,0.0
8609,15570970.0,Okechukwu,714.0,France,Male,35.0,2.0,0.0,1.0,1.0,1.0,74564.41,0.0
8610,15618171.0,Galkin,597.0,France,Male,43.0,3.0,0.0,2.0,1.0,1.0,57541.08,0.0
8611,15668767.0,Ch'in,704.0,Germany,Male,37.0,9.0,137389.77,1.0,0.0,0.0,74835.65,1.0
8612,15763029.0,Ndubueze,585.0,France,Male,28.0,6.0,132578.44,1.0,0.0,1.0,60920.03,0.0
8613,15618182.0,Kao,645.0,Germany,Female,31.0,1.0,135814.7,1.0,1.0,0.0,162428.05,0.0
8614,15633877.0,Ozerova,717.0,Germany,Male,36.0,3.0,135919.33,1.0,1.0,1.0,61936.1,0.0
8615,15574858.0,Chu,664.0,Spain,Female,37.0,6.0,118627.07,1.0,1.0,0.0,80410.68,1.0
8616,15749693.0,Yermakov,738.0,France,Male,33.0,1.0,0.0,1.0,1.0,0.0,161845.81,1.0
8617,15812365.0,Ndubueze,447.0,France,Male,46.0,6.0,0.0,2.0,1.0,0.0,86410.24,1.0
8618,15701352.0,Nwabugwu,638.0,France,Female,44.0,1.0,0.0,1.0,1.0,1.0,171575.54,1.0
8619,15792250.0,Chiemenam,703.0,Germany,Male,47.0,7.0,139676.95,1.0,0.0,1.0,125079.65,0.0
8620,15699797.0,P'eng,691.0,France,Female,30.0,9.0,0.0,2.0,1.0,0.0,70974.13,0.0
8621,15686957.0,Clements,547.0,Germany,Female,32.0,9.0,135070.58,2.0,1.0,0.0,187816.59,0.0
8622,15812338.0,Baresi,813.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,166520.96,0.0
8623,15685576.0,Ch'iu,652.0,France,Female,33.0,2.0,165536.28,1.0,1.0,1.0,131778.58,0.0
8624,15597914.0,Cairns,652.0,France,Male,27.0,2.0,82453.96,1.0,0.0,1.0,127095.14,0.0
8625,15579892.0,Nwabugwu,683.0,Spain,Male,43.0,5.0,0.0,2.0,1.0,1.0,179834.45,0.0
